Beginning,Middle,End,Zero Dollar,Beg-Percentage,Mid-Percentage,End-Percentage,Zero-Percentage,
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,35,None,0,0,100,0
None,None,27,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
130,125,None,None,50,49,0,0
985,628,71,None,58,37,4,0
None,None,69,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
21,56,None,None,27,72,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,8,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
15,None,None,None,100,0,0,0
103,19,82,None,50,9,40,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
151,237,106,None,30,48,21,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
71,12,37,None,59,10,30,0
None,68,None,None,0,100,0,0
None,322,None,None,0,100,0,0
None,None,None,None,0,0,0,0
16,30,None,None,35,64,0,0
None,33,36,None,0,47,52,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,78,68,None,0,53,46,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,74,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
66,None,None,None,100,0,0,0
112,169,226,2,22,33,44,0
None,32,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,4,None,0,0,100,0
28,None,None,1,100,0,0,3
None,None,None,None,0,0,0,0
None,None,8,None,0,0,100,0
None,91,None,None,0,100,0,0
None,637,55,1,0,92,7,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
273,161,None,None,62,37,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,41,39,None,0,51,48,0
None,None,8,None,0,0,100,0
None,38,33,None,0,53,46,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,19,20,None,0,47,52,0
103,8,None,1,92,7,0,0
None,None,155,1,0,0,100,0
None,62,17,None,0,78,21,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,20,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,73,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
128,10,359,None,25,2,72,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,26,81,None,0,24,75,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
30,None,55,None,35,0,64,0
None,179,60,None,0,74,25,0
None,301,None,None,0,100,0,0
None,None,None,None,0,0,0,0
46,271,123,None,10,61,27,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
20,None,50,None,29,0,70,0
212,52,None,1,80,19,0,0
312,154,138,None,51,25,22,0
None,None,None,None,0,0,0,0
153,None,None,None,100,0,0,0
None,None,56,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
164,313,335,None,20,38,41,0
None,72,49,None,0,59,40,0
None,None,None,None,0,0,0,0
None,None,None,1,0,0,0,2147483647
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
15,32,None,None,33,66,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,129,None,0,0,100,0
None,None,14,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
38,5,11,None,69,10,20,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
118,74,112,2,38,24,36,0
471,681,776,None,24,35,40,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
738,557,580,None,39,29,30,0
17,34,7,2,29,58,12,3
None,41,None,None,0,100,0,0
None,None,None,None,0,0,0,0
44,39,33,None,38,33,28,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
192,None,17,None,91,0,8,0
None,41,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
102,None,114,None,47,0,52,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,113,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,12,99,None,0,11,88,0
289,455,843,None,18,28,53,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,55,103,None,0,34,65,0
None,104,37,None,0,73,26,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
123,49,144,None,39,15,45,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
27,62,9,None,27,62,9,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
32,None,51,None,39,0,60,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
207,55,None,None,78,21,0,0
419,182,92,7,60,26,13,1
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
39,None,None,None,100,0,0,0
None,None,84,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,163,None,None,0,100,0,0
None,None,41,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
38,297,421,None,5,39,55,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
20,49,51,1,17,40,42,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,82,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,73,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
248,161,322,None,33,22,43,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,9,None,None,0,100,0,0
34,11,None,None,75,24,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
14,49,12,None,18,64,16,0
None,32,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,1,0,0,0,2147483647
97,None,48,None,66,0,33,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,44,82,None,0,35,64,0
None,None,119,None,0,0,100,0
None,None,12,None,0,0,100,0
None,None,None,None,0,0,0,0
64,None,191,None,25,0,74,0
None,None,22,None,0,0,100,0
None,None,None,None,0,0,0,0
308,282,110,None,43,40,15,0
None,61,76,None,0,44,55,0
None,None,None,None,0,0,0,0
None,36,83,None,0,30,69,0
176,307,432,None,19,33,47,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
17,51,47,1,15,43,40,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,10,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
12,108,58,None,6,60,32,0
None,117,81,None,0,59,40,0
None,None,None,None,0,0,0,0
6,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,20,96,None,0,17,82,0
47,443,492,None,4,45,50,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,118,61,None,0,65,34,0
None,None,None,None,0,0,0,0
None,22,None,None,0,100,0,0
None,112,76,None,0,59,40,0
81,115,302,None,16,23,60,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,35,133,None,0,21,78,0
None,None,148,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,59,152,None,0,27,72,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,169,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
40,902,380,2,3,68,28,0
None,37,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,155,59,None,0,72,27,0
None,None,None,None,0,0,0,0
45,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
13,43,95,None,8,28,62,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
202,83,85,None,54,22,22,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
226,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,51,None,None,0,100,0,0
None,None,67,None,0,0,100,0
None,28,None,None,0,100,0,0
None,None,41,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
83,None,51,None,61,0,38,0
32,24,10,1,47,36,15,1
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
100,95,160,None,28,26,45,0
None,103,33,None,0,75,24,0
None,None,None,None,0,0,0,0
None,None,154,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,241,1,0,0,100,0
140,83,227,None,31,18,50,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,129,40,None,0,76,23,0
None,None,None,None,0,0,0,0
30,8,92,None,23,6,70,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,108,8,None,0,92,7,0
None,None,None,None,0,0,0,0
None,None,5,None,0,0,100,0
None,83,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
29,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,5,18,None,0,21,78,0
None,None,None,None,0,0,0,0
None,None,53,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,8,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,28,None,0,0,100,0
None,None,None,None,0,0,0,0
None,168,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
10,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,21,84,None,0,20,79,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,29,None,0,0,100,0
None,194,32,None,0,85,14,0
None,None,None,None,0,0,0,0
None,40,None,None,0,100,0,0
None,69,104,None,0,39,60,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
165,203,276,None,25,31,42,0
None,None,None,None,0,0,0,0
None,32,28,None,0,52,47,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
28,None,132,None,17,0,82,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
126,130,123,None,33,34,32,0
None,59,33,None,0,64,35,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,55,3,None,0,94,5,0
None,None,None,None,0,0,0,0
None,24,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
1074,479,219,None,60,27,12,0
95,None,None,None,100,0,0,0
None,109,None,None,0,100,0,0
632,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,249,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
18,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,13,None,None,0,100,0,0
15,12,12,1,39,31,29,2
None,None,None,1,0,0,0,2147483647
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,49,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,12,None,0,0,100,0
77,117,140,None,23,35,41,0
None,None,174,None,0,0,100,0
None,None,35,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,71,341,None,0,17,82,0
None,12,None,None,0,100,0,0
None,44,None,None,0,100,0,0
90,864,340,3,7,66,26,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,45,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
266,337,239,None,31,40,28,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,57,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,16,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
161,None,170,None,48,0,51,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
35,None,43,None,44,0,55,0
None,None,None,None,0,0,0,0
35,None,20,None,63,0,36,0
6,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,104,368,None,0,22,77,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,1,0,0,0,2147483647
None,None,100,None,0,0,100,0
None,None,None,None,0,0,0,0
None,77,152,None,0,33,66,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,93,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,57,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
68,None,60,None,53,0,46,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,109,31,None,0,77,22,0
None,None,None,None,0,0,0,0
None,None,120,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
50,None,157,None,24,0,75,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,4,None,1,0,100,0,20
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
37,55,None,None,40,59,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
265,897,299,None,18,61,20,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,77,23,None,0,76,23,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,121,None,None,0,100,0,0
14,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,94,None,0,0,100,0
None,160,3,None,0,97,2,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
354,318,634,None,27,24,48,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,88,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
318,None,None,None,100,0,0,0
168,53,75,None,56,18,25,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,32,50,None,0,39,60,0
None,45,None,None,0,100,0,0
724,470,157,1,53,34,11,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,20,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
136,88,None,None,60,39,0,0
None,None,None,None,0,0,0,0
39,30,None,None,56,43,0,0
None,67,99,None,0,40,59,0
None,None,None,None,0,0,0,0
4,None,None,None,100,0,0,0
5,12,20,1,15,31,53,2
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,95,None,0,0,100,0
None,31,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,12,4,None,0,72,27,0
None,None,None,None,0,0,0,0
13,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
25,39,None,None,39,60,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
43,16,56,3,37,14,48,2
None,None,None,None,0,0,0,0
470,85,None,None,84,15,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,24,117,None,0,17,82,0
52,43,82,None,29,24,45,0
None,None,None,None,0,0,0,0
22,None,116,None,16,0,83,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
202,148,170,None,38,28,32,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,45,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
98,554,26,None,14,81,3,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
103,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,49,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,6,None,0,0,100,0
None,202,191,None,0,51,48,0
None,None,None,1,0,0,0,2147483647
None,None,6,1,0,0,100,15
None,None,69,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,153,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,69,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,39,None,None,0,100,0,0
None,None,None,None,0,0,0,0
147,206,138,None,29,41,28,0
110,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
9,None,None,None,100,0,0,0
None,67,26,None,0,71,28,0
None,None,None,None,0,0,0,0
839,903,834,None,32,35,32,0
None,None,None,None,0,0,0,0
None,17,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,128,130,1,0,49,50,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,38,159,1,0,19,80,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
119,110,337,None,21,19,59,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
208,20,55,None,73,7,19,0
None,None,None,None,0,0,0,0
None,16,None,None,0,100,0,0
102,None,75,None,57,0,42,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,1527,407,1,0,78,21,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,74,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
91,93,498,None,13,13,72,0
None,None,None,None,0,0,0,0
941,506,265,None,54,29,15,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,27,15,None,0,63,36,0
None,122,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,56,193,None,0,22,77,0
18,8,31,None,31,15,52,0
None,227,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
32,112,193,None,9,33,57,0
None,42,198,None,0,17,82,0
None,None,None,None,0,0,0,0
None,80,None,None,0,100,0,0
272,69,24,1,74,18,6,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
99,None,7,None,92,0,7,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
126,61,291,None,26,12,60,0
None,None,153,None,0,0,100,0
10,9,52,None,13,13,72,0
None,None,None,None,0,0,0,0
76,239,123,None,17,54,28,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
25,15,None,None,62,37,0,0
None,None,18,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,1,0,0,0,2147483647
None,None,None,None,0,0,0,0
14,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,79,None,0,0,100,0
123,145,133,None,30,36,33,0
None,None,None,None,0,0,0,0
None,63,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,135,37,None,0,78,21,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,133,None,0,0,100,0
None,None,None,None,0,0,0,0
None,182,424,None,0,30,69,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
479,279,97,None,55,32,11,0
35,16,20,None,49,23,27,0
None,None,None,None,0,0,0,0
None,None,64,None,0,0,100,0
None,None,None,None,0,0,0,0
10,17,68,None,11,17,71,0
None,136,12,2,0,91,8,1
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,27,None,0,0,100,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
119,89,45,None,46,35,17,0
None,None,None,None,0,0,0,0
97,22,36,None,62,14,23,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,225,192,None,0,54,45,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,17,None,None,0,100,0,0
None,None,None,None,0,0,0,0
None,43,None,None,0,100,0,0
155,191,248,None,26,32,41,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,43,120,None,0,26,73,0
9,166,330,1,1,32,65,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
289,118,None,None,70,29,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
66,None,None,None,100,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
None,None,None,None,0,0,0,0
